listing_id,amenity_ids,bathrooms,bedrooms,beds,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,latitude,longitude,person_capacity,type,weekly_factor,monthly_factor
19403332,"[33, 129, 8, 40, 41, 42, 44, 45, 77, 46, 47, 49, 50, 85, 86, 57, 90, 91, 30, 94, 95, 287]",1.5,1.0,0.0,False,True,False,False,False,48.8645212906,2.28978368363,2,private_room,0.97,0.72
19373778,"[1, 33, 129, 35, 4, 36, 38, 39, 8, 40, 41, 42, 44, 46, 47, 21, 30, 31]",1.5,2.0,3.0,False,True,False,False,False,48.869672577299994,2.31054565106,5,entire_home,1.0,0.95
19376460,"[1, 129, 2, 4, 8, 10, 77, 21, 85, 89, 90, 91, 92, 93, 30, 94, 31, 33, 34, 35, 36, 38, 103, 40, 104, 42, 44, 45, 46, 50, 57]",1.0,2.0,4.0,False,True,False,False,False,48.8586666899,2.36286450777,5,entire_home,0.9,0.85
19377935,"[1, 129, 3, 4, 8, 10, 77, 85, 86, 89, 90, 91, 93, 30, 94, 31, 95, 96, 98, 35, 103, 40, 104, 41, 44, 45, 46, 47, 57]",1.0,1.0,2.0,False,True,True,False,False,48.8677590011,2.34526946527,4,entire_home,1.0,1.0
19395544,"[1, 4, 5, 8, 10, 77, 16, 21, 85, 86, 89, 90, 91, 93, 30, 94, 31, 96, 35, 36, 37, 40, 104, 107, 44, 46, 49, 113]",1.0,1.0,1.0,False,True,False,False,False,48.8740554792,2.39455172743,2,private_room,0.87,0.8
19421822,"[1, 33, 35, 4, 36, 21, 8, 40, 31]",1.0,0.0,1.0,False,True,True,False,False,48.874069810200005,2.39958044134,2,entire_home,1.0,1.0
19456001,"[16, 1, 33, 35, 4, 8, 40, 44, 30, 46]",1.0,1.0,1.0,False,True,False,False,False,48.853413518,2.40973156254,2,entire_home,0.96,0.65
19530809,"[33, 129, 4, 8, 40, 41, 10, 44, 45, 77, 30, 47]",1.0,1.0,1.0,False,True,False,False,False,48.876835813,2.38611277187,1,private_room,0.95,0.8
19560032,"[64, 1, 2, 4, 71, 8, 77, 21, 85, 89, 90, 91, 92, 93, 30, 94, 31, 95, 33, 34, 35, 39, 103, 40, 104, 42, 44, 45, 46, 47, 57]",2.0,3.0,4.0,False,False,False,False,False,48.8575398268,2.32810378228,6,private_room,1.0,0.7
19580829,"[64, 1, 3, 4, 71, 8, 43, 45, 30, 46, 31]",1.5,0.0,2.0,False,False,False,False,False,48.862221000000005,2.3604830000000003,4,entire_home,1.0,1.0
19652272,"[32, 35, 131, 4, 37, 38, 8, 40, 104, 44, 45, 77, 46, 47, 30]",1.0,1.0,2.0,False,True,False,False,False,48.8615702558,2.34055462939,4,entire_home,0.95,0.9
19657936,"[1, 33, 34, 35, 4, 8, 40, 41, 44, 45, 21, 57, 30]",1.0,1.0,1.0,False,True,False,False,False,48.8817707662,2.2875393425599997,4,entire_home,0.78,1.0
19689918,"[1, 2, 3, 4, 8, 10, 77, 21, 85, 89, 90, 27, 91, 92, 93, 30, 94, 33, 98, 35, 101, 40, 104, 41, 44, 45, 46, 47, 51, 54]",1.5,2.0,3.0,False,True,True,False,False,48.862476,2.276666,5,entire_home,0.95,0.9
19741785,"[1, 2, 4, 8, 10, 77, 16, 85, 86, 89, 90, 91, 93, 30, 94, 95, 35, 36, 103, 40, 104, 41, 44, 45, 46, 47, 51, 54]",1.0,1.0,2.0,False,True,True,False,False,48.8637847664,2.34869100785,4,entire_home,0.95,0.9
19748977,"[16, 35, 4, 85, 8, 40, 88, 42, 44, 77, 30]",1.0,0.0,1.0,False,True,True,False,False,48.8821173363,2.3323045323,2,entire_home,0.79,1.0
19756683,"[64, 1, 66, 131, 4, 71, 8, 10, 11, 77, 89, 90, 91, 92, 94, 95, 96, 33, 35, 38, 103, 40, 47, 61, 62, 63]",1.0,3.0,3.0,False,True,False,False,False,48.8791989754,2.41127171894,5,entire_home,0.9,1.0
19776151,"[64, 1, 129, 2, 4, 68, 8, 72, 77, 21, 85, 89, 90, 27, 91, 92, 93, 30, 94, 31, 95, 96, 33, 34, 35, 36, 40, 104, 41, 44, 45, 46, 47, 60]",1.0,0.0,2.0,False,True,False,False,False,48.8722664862,2.3059649992099995,4,entire_home,0.97,0.95
19796151,"[1, 129, 4, 8, 10, 77, 16, 85, 89, 90, 91, 93, 30, 94, 95, 33, 35, 100, 103, 40, 104, 41, 44, 45, 46, 47, 57]",1.0,1.0,1.0,False,True,True,False,False,48.854301,2.295719,2,entire_home,1.0,1.0
19796857,"[129, 4, 8, 77, 21, 85, 86, 87, 88, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 34, 35, 100, 39, 103, 40, 41, 42, 44, 45, 46, 47]",1.0,1.0,1.0,False,True,True,False,False,48.854789324799995,2.3713846226700004,2,entire_home,0.88,0.45
19854019,"[1, 2, 3, 35, 4, 8, 40, 41, 44, 45, 46, 47, 21, 31]",1.0,1.0,2.0,False,True,False,False,False,48.866932217700004,2.3337445433400004,3,entire_home,1.0,0.9
19855401,"[1, 33, 129, 2, 35, 4, 36, 8, 40, 104, 41, 10, 44, 45, 77, 46, 47, 21, 23, 27, 30]",1.0,2.0,2.0,False,True,True,False,False,48.872532587399995,2.28008571563,4,entire_home,0.92,0.84
19867903,"[129, 4, 8, 10, 12, 77, 21, 85, 23, 90, 91, 93, 30, 94, 95, 96, 33, 98, 35, 103, 40, 41, 107, 44, 46, 47]",1.0,1.0,1.0,False,True,False,False,False,48.87456147899999,2.40102382154,2,entire_home,0.85,0.7
19868823,"[64, 1, 2, 4, 71, 8, 77, 21, 85, 86, 89, 90, 27, 91, 92, 93, 30, 94, 31, 95, 96, 33, 34, 98, 35, 39, 103, 40, 104, 42, 44, 45, 46, 47, 57, 61]",1.0,2.0,3.0,False,False,False,False,False,48.869645245600005,2.32280336438,4,entire_home,1.0,0.59
19883408,"[4, 8, 44, 46]",1.0,0.0,1.0,False,True,False,False,False,48.8654673085,2.3475009618000002,2,entire_home,1.0,1.0
19997781,"[1, 4, 5, 7, 8, 10, 77, 21, 30, 31, 33, 34, 35, 37, 39, 40, 104, 41, 42, 44, 45, 46, 47, 51, 55]",2.0,2.0,3.0,False,True,True,False,False,48.850191538100006,2.28818290872,6,entire_home,0.9,1.0
19977837,"[1, 33, 129, 3, 4, 8, 40, 41, 44, 45, 46, 47, 30]",1.0,0.0,2.0,False,True,True,False,False,48.867298,2.359918,4,entire_home,1.0,1.0
19978121,"[1, 33, 129, 35, 4, 8, 40, 41, 10, 45, 77, 46, 47, 21, 28, 61, 30]",1.0,0.0,1.0,False,True,True,False,False,48.8689011384,2.3048179662,2,entire_home,1.0,1.0
20010730,"[1, 129, 4, 8, 10, 77, 85, 89, 90, 91, 93, 30, 94, 287, 33, 34, 35, 37, 103, 40, 104, 41, 44, 45, 46, 47, 57]",1.0,0.0,1.0,False,True,True,False,False,48.8602152046,2.3696535346900003,2,entire_home,1.0,0.85
20011166,"[1, 129, 4, 8, 10, 11, 77, 85, 86, 88, 90, 91, 92, 93, 30, 94, 31, 95, 96, 33, 35, 36, 37, 103, 40, 104, 41, 44, 45, 46, 47, 56]",1.0,1.0,1.0,False,True,True,False,False,48.845345375200004,2.39109282931,2,entire_home,1.0,1.0
20011635,"[1, 129, 2, 3, 4, 5, 71, 8, 77, 21, 85, 89, 90, 91, 92, 93, 30, 94, 31, 95, 96, 33, 34, 98, 35, 103, 40, 104, 41, 44, 45, 46, 47, 57, 61]",1.0,1.0,2.0,False,False,True,False,False,48.857594,2.306196,3,entire_home,1.0,1.0
20031427,"[33, 34, 66, 4, 38, 103, 8, 40, 41, 44, 45, 77, 46, 47, 21, 30, 31]",1.0,2.0,5.0,False,True,True,False,False,48.856610904700005,2.40935024306,7,entire_home,0.9,0.7
20032571,"[1, 35, 4, 38, 40, 42, 45, 30, 46, 47]",1.0,1.0,1.0,False,True,True,False,False,48.858963266,2.29625142809,2,private_room,1.0,1.0
20048292,"[1, 35, 4, 36, 5, 8, 40, 104, 41, 44, 45, 77, 46, 47, 16, 51, 52, 21, 30, 31]",1.0,1.0,2.0,False,True,False,False,False,48.871307968100005,2.30879366816,3,entire_home,1.0,1.0
20118716,"[96, 1, 33, 4, 8, 44, 45, 77, 46, 47, 21, 85, 89, 90, 91, 92, 93, 30, 94, 31, 95]",1.0,1.0,2.0,False,True,True,False,False,48.8603885284,2.3553037684099998,4,entire_home,0.86,0.6
20135133,"[1, 33, 2, 35, 4, 39, 8, 40, 41, 44, 45, 46, 47, 21, 28, 30]",2.0,5.0,6.0,False,True,True,False,False,48.860647923900004,2.35409869659,8,entire_home,0.95,0.45
20182255,"[1, 2, 4, 8, 77, 21, 85, 86, 90, 91, 92, 93, 30, 94, 31, 95, 32, 33, 34, 100, 39, 40, 42, 44, 45, 46, 47, 57]",2.0,2.0,3.0,False,False,False,False,False,48.858225338400004,2.3500917336300002,4,entire_home,1.0,0.62
